Customer_ID,Gender,Age,Region,Account_Type,Transaction_Date,Transaction_Type,Amount,Loan_Status,Credit_Score
11452,Male,44,West,Savings,2023-10-15,EMI,1969.0,Default,417
12861,Male,60,North,Current,2023-11-16,Withdrawal,40648.0,Rejected,734
14049,Female,52,East,Current,2023-06-25,Withdrawal,50645.0,Approved,821
13371,Female,39,East,Current,2023-05-17,Loan,50322.0,Rejected,431
11104,Male,22,South,Savings,2024-05-25,Deposit,70907.0,Rejected,712
14770,Male,30,South,Savings,2024-01-26,Withdrawal,25463.0,Approved,820
12006,Male,18,South,Savings,2023-01-16,Loan,97462.0,Rejected,481
14339,Female,48,South,Current,2024-04-26,EMI,6939.0,Rejected,773
11761,Female,55,North,Savings,2024-06-19,Deposit,4671.0,Approved,388
10427,Male,63,West,Savings,2023-01-30,Withdrawal,88610.0,Approved,546
11273,Male,57,North,Current,2023-02-01,Withdrawal,36854.0,Rejected,556
12139,Female,22,South,Savings,2023-12-29,Deposit,65551.0,,431
11306,Male,69,North,Savings,2024-12-21,EMI,50634.0,Rejected,555
10643,Female,54,,Savings,2023-08-07,Withdrawal,,Rejected,320
11213,Female,30,West,Current,2023-04-27,EMI,70817.0,Default,641
11074,Male,60,South,Savings,2023-08-29,EMI,85257.0,Approved,327
11211,Male,51,South,Savings,2023-04-05,Withdrawal,44232.0,Approved,721
10506,Male,30,East,Current,2024-04-14,EMI,83632.0,Default,426
14454,Female,53,South,Current,2023-06-27,Deposit,34623.0,Approved,440
14201,Female,35,North,Savings,2024-07-16,Withdrawal,95356.0,Rejected,769
13485,Female,48,West,Current,2023-09-07,Deposit,31496.0,Default,416
12536,Male,62,West,Current,2024-02-07,Withdrawal,10515.0,Approved,799
11256,Female,68,East,Current,2023-11-28,EMI,68797.0,Rejected,514
11655,Female,28,South,Current,2024-02-14,Withdrawal,28488.0,Rejected,448
14674,Female,31,South,Current,2024-02-22,Loan,29534.0,Rejected,789
10777,Male,60,North,Savings,2024-09-05,Deposit,87665.0,Rejected,597
13353,Male,37,West,Savings,2023-03-20,EMI,2511.0,Approved,305
11375,Male,43,South,Current,2024-10-04,Loan,83895.0,Rejected,331
11927,Male,68,North,Savings,2023-04-18,Withdrawal,6474.0,Approved,698
10439,Male,55,East,Savings,2023-08-15,Withdrawal,46640.0,Default,699
13619,Male,40,West,Current,2023-05-13,Withdrawal,24268.0,Rejected,416
11324,Female,25,South,Current,2024-05-09,Loan,37088.0,Default,397
11042,Female,59,East,Current,2023-01-09,EMI,,Default,691
10150,Female,47,East,Savings,2023-07-12,Loan,89052.0,Default,696
14864,Male,67,South,Current,2024-10-08,Deposit,69146.0,Approved,424
12012,Male,42,West,Current,2024-05-22,Deposit,12503.0,Rejected,310
11804,Female,53,West,Savings,2024-04-15,Loan,48820.0,Rejected,890
12647,Female,48,West,Current,2024-01-11,Withdrawal,36169.0,Rejected,798
14458,Male,62,South,Current,2023-12-29,Loan,64565.0,Rejected,542
13634,Female,63,East,Savings,2023-11-06,Withdrawal,87842.0,Default,454
10554,Female,51,North,Current,2024-09-10,Withdrawal,51344.0,Approved,381
13859,Female,57,North,Current,2024-04-08,Deposit,85961.0,Default,791
14866,Male,22,East,Current,2023-05-13,Deposit,55407.0,Default,619
10013,Male,34,West,Savings,2024-06-13,Loan,72016.0,Default,403
10094,Female,36,,Current,2023-01-27,Deposit,2674.0,Default,703
13465,Female,59,East,Current,2023-06-20,Loan,92931.0,Rejected,854
13227,Male,28,South,Current,2023-04-30,Withdrawal,32051.0,Default,529
10578,Female,37,East,Savings,2023-05-10,EMI,67629.0,Approved,764
13929,Male,33,West,Savings,2023-12-01,Deposit,61403.0,Rejected,374
13205,Male,43,North,Current,2023-11-14,Loan,40767.0,Rejected,617
12102,Male,55,North,Current,2024-06-13,Withdrawal,71015.0,Rejected,546
11045,Female,23,East,Current,2023-11-06,Deposit,82122.0,Rejected,870
13486,Male,34,West,Savings,2023-05-27,Deposit,18806.0,Rejected,723
11746,Female,66,East,Savings,2023-05-14,Withdrawal,13289.0,Rejected,534
12759,Female,60,North,Current,2024-08-06,Loan,71561.0,Approved,586
14689,Male,59,South,Current,2023-09-29,Deposit,78895.0,Default,441
12381,Female,20,South,Savings,2024-06-10,Withdrawal,36867.0,Approved,851
14162,Female,40,North,Current,2023-07-03,EMI,10607.0,,730
14839,Female,29,East,Current,2024-03-19,EMI,75915.0,Default,824
10417,Male,60,West,Savings,2023-04-25,Withdrawal,14910.0,Approved,484
12697,Female,25,South,Savings,2024-11-14,Loan,79961.0,Approved,343
14828,Female,24,West,Current,2024-03-05,Deposit,16930.0,Rejected,328
11225,Male,43,East,Current,2024-12-17,EMI,78807.0,Approved,486
13636,Female,69,East,Savings,2023-06-26,EMI,77369.0,Approved,414
13913,Male,61,West,Current,2023-09-02,EMI,26724.0,Approved,700
10430,Female,66,North,Savings,2023-11-29,Loan,45162.0,Rejected,332
11771,Male,49,West,Savings,2024-03-25,EMI,77347.0,Default,870
12466,Male,19,South,Current,2024-06-26,Deposit,86907.0,Default,641
14359,Male,46,East,Savings,2023-08-02,Withdrawal,90230.0,Default,547
11331,Female,69,West,Current,2023-07-15,EMI,68824.0,Default,812
11596,Female,33,North,Savings,2024-05-01,Loan,98016.0,Approved,760
10466,Male,50,,Savings,2024-11-19,Withdrawal,99279.0,Default,573
10556,Female,18,South,Savings,2024-11-28,EMI,52658.0,Approved,484
13535,Female,31,North,Savings,2023-09-26,Deposit,27823.0,Approved,829
11774,Female,25,North,Savings,2023-06-10,Loan,41696.0,Approved,570
11612,Female,59,West,Savings,2024-08-20,Loan,75873.0,Default,869
12134,Male,40,West,Savings,2023-07-09,Loan,66270.0,Default,869
11816,Male,63,East,Current,2024-10-10,Withdrawal,11911.0,Rejected,539
14560,Female,34,West,Savings,2023-08-15,Deposit,58148.0,Default,488
11102,Female,52,West,Current,2024-11-01,Loan,80220.0,Rejected,564
12143,Female,23,East,Savings,2023-02-25,Loan,21045.0,Approved,889
12517,Male,66,North,Current,2024-12-11,Loan,1503.0,Approved,330
10545,Male,46,North,Savings,2023-12-01,Withdrawal,74002.0,Default,771
13198,Male,44,South,Savings,2023-09-30,Deposit,,Rejected,352
11294,Male,62,North,Current,2024-06-11,EMI,36851.0,Default,558
10692,Female,47,South,Savings,2024-10-30,Loan,86406.0,Rejected,403
14240,Male,33,West,Current,2024-12-30,Withdrawal,,Rejected,334
10133,Male,49,North,Savings,2023-03-03,Loan,48401.0,Rejected,434
11729,Female,29,East,Savings,2024-06-02,Deposit,65143.0,Default,732
14343,Female,53,West,Savings,2024-01-17,EMI,8430.0,Rejected,807
12308,Female,69,North,Current,2024-05-25,EMI,52965.0,Default,779
10799,Male,57,North,Savings,2024-10-17,EMI,88372.0,Rejected,314
13865,Female,41,West,Current,2023-12-03,Deposit,89436.0,Default,527
11371,Male,28,East,Current,2023-09-05,Loan,50013.0,Approved,609
11555,Female,31,East,Savings,2024-10-23,Withdrawal,,Approved,894
14545,Male,62,West,Current,2024-03-19,Withdrawal,79561.0,Default,582
14838,Male,42,South,Savings,2023-07-20,Deposit,,Approved,836
13942,Female,33,North,Savings,2024-08-31,Loan,86049.0,Approved,595
14086,Female,68,North,Current,2023-02-05,EMI,22990.0,Default,824
13815,Male,49,North,Savings,2024-03-16,Withdrawal,95673.0,Rejected,436
10288,Male,57,North,Savings,2024-06-15,EMI,45078.0,Default,319
11913,Female,68,North,Current,2023-03-07,EMI,45549.0,Approved,475
13324,Female,28,South,Savings,2024-09-14,EMI,67250.0,Approved,751
11624,Female,66,East,Savings,2024-10-19,Loan,77015.0,,890
14691,Male,61,West,Current,2023-11-18,Loan,23614.0,Default,851
12318,Male,62,,Current,2023-10-05,EMI,19229.0,Default,417
12859,Male,34,North,Savings,2024-04-10,Withdrawal,67358.0,Approved,771
11095,Female,67,East,Current,2024-07-18,Withdrawal,92733.0,Default,733
11809,Female,34,North,Current,2023-04-16,Withdrawal,83305.0,Rejected,676
12277,Female,31,East,Current,2023-07-03,Deposit,85727.0,Rejected,424
11085,Female,55,East,Current,2024-11-05,Loan,49436.0,Approved,774
12019,Male,69,West,Savings,2023-06-08,Loan,37593.0,Approved,512
12814,Female,53,West,Current,2024-08-28,Deposit,28572.0,Rejected,710
13102,Male,35,South,Current,2024-01-29,EMI,62800.0,Default,859
11026,Female,27,East,Savings,2024-10-09,Loan,56951.0,Rejected,420
11269,Male,20,East,Current,2023-02-05,Deposit,58942.0,Rejected,725
13704,Female,33,North,Current,2023-12-10,Withdrawal,73660.0,Rejected,740
12820,Female,34,South,Current,2024-02-17,EMI,19643.0,,312
13314,Male,62,South,Current,2024-08-30,EMI,,,506
12053,Female,25,East,Savings,2024-06-21,EMI,84576.0,Rejected,523
14975,Female,20,West,Current,2023-10-05,Loan,,Approved,358
10110,Male,51,South,Savings,2024-09-01,Withdrawal,5158.0,Approved,684
11737,Male,33,West,Current,2024-10-18,Deposit,52224.0,Rejected,377
11617,Male,32,East,Savings,2024-02-20,Withdrawal,78080.0,Default,421
14960,Female,26,South,Current,2024-09-15,Withdrawal,24427.0,Default,700
14026,Male,24,East,Current,2024-11-04,Withdrawal,4894.0,Rejected,551
14794,Male,60,North,Savings,2024-07-15,Loan,59274.0,Approved,705
11832,Male,56,West,Current,2024-03-10,Deposit,90944.0,,891
14214,Male,22,South,Savings,2024-01-22,EMI,,Approved,877
14216,Male,47,North,Savings,2024-03-25,Deposit,6699.0,,817
13560,Female,22,West,Savings,2023-05-10,Loan,30730.0,Approved,536
14994,Male,69,South,Current,2024-08-17,EMI,79735.0,Default,428
13248,Male,51,East,Current,2024-10-20,Loan,,Rejected,307
12005,Female,65,North,Savings,2024-03-22,Withdrawal,44634.0,Rejected,521
14791,Male,43,,Savings,2024-09-21,Deposit,25055.0,Approved,816
10872,Female,25,South,Current,2024-02-07,Withdrawal,31178.0,Rejected,413
14869,Male,55,North,Current,2023-12-11,Loan,35058.0,Rejected,694
12584,Female,35,West,Current,2023-08-08,Withdrawal,,Default,582
10625,Male,32,West,Current,2024-04-25,Deposit,98368.0,Rejected,342
12319,Male,24,West,Current,2024-11-24,Deposit,79847.0,Approved,895
11130,Female,38,South,Current,2023-08-19,Deposit,89534.0,Rejected,394
12686,Male,37,East,Savings,2023-12-02,Withdrawal,41286.0,,702
11502,Female,65,West,Current,2023-11-10,Withdrawal,29460.0,Rejected,322
13930,Female,41,,Savings,2023-01-15,Withdrawal,27859.0,Default,728
13616,Male,34,West,Savings,2023-02-26,EMI,85860.0,Default,732
12635,Female,61,North,Current,2024-11-24,Deposit,78568.0,Rejected,536
10415,Male,45,East,Current,2024-05-25,Deposit,8882.0,Approved,418
13772,Female,46,East,Current,2023-08-30,EMI,64535.0,Default,610
12216,Female,47,East,Current,2024-05-24,Withdrawal,28387.0,Rejected,610
12227,Male,40,North,Current,2023-04-29,Loan,9360.0,Default,837
14045,Male,55,South,Savings,2024-08-29,Withdrawal,91217.0,Rejected,883
11546,Female,57,East,Current,2024-06-26,Loan,43736.0,Approved,785
12802,Female,40,South,Savings,2024-04-30,Deposit,65102.0,Default,851
10253,Female,24,East,Current,2024-09-06,EMI,97939.0,Approved,301
14801,Male,56,South,Savings,2023-03-18,Deposit,62156.0,Approved,572
10351,Female,33,South,Savings,2024-05-13,EMI,33143.0,,465
13292,Female,57,West,Current,2023-07-24,Withdrawal,50851.0,Approved,776
14529,Female,23,East,Savings,2024-10-17,Deposit,,Default,619
10458,Female,47,East,Savings,2024-07-10,Withdrawal,45264.0,Rejected,651
12771,Male,25,East,Savings,2023-05-17,EMI,,Default,339
10091,Female,49,South,Savings,2023-01-23,Deposit,4996.0,Approved,320
13140,Male,43,North,Savings,2023-06-08,Withdrawal,62491.0,Rejected,720
13186,Female,61,South,Savings,2024-10-16,Loan,67064.0,Rejected,827
10027,Female,33,West,Current,2024-05-26,Deposit,43625.0,Default,508
10182,Male,22,South,Savings,2023-10-27,EMI,92586.0,Approved,339
14407,Male,51,North,Savings,2024-02-12,EMI,45555.0,Approved,709
11719,Female,26,East,Savings,2023-08-26,Deposit,34785.0,Rejected,632
11030,Male,53,West,Current,2024-05-20,EMI,43980.0,Rejected,342
13239,Female,41,East,Current,2024-10-10,Loan,28384.0,Rejected,400
13439,Male,37,East,Current,2023-06-19,Withdrawal,,Default,516
13893,Female,45,East,Current,2024-06-10,Loan,56881.0,Approved,825
11616,Male,25,South,Savings,2024-05-01,EMI,95852.0,Approved,594
12371,Female,47,West,Savings,2023-08-29,Loan,99162.0,Default,738
14016,Female,24,West,Current,2023-11-30,Withdrawal,35253.0,Rejected,702
14445,Female,67,South,Current,2023-12-11,Withdrawal,7795.0,Default,452
14099,Female,53,South,Savings,2023-08-11,Deposit,2420.0,Approved,804
14790,Male,60,West,Current,2023-09-25,EMI,85644.0,Default,336
11673,Female,35,South,Savings,2023-01-14,Deposit,93987.0,Default,543
11919,Male,34,South,Savings,2023-02-02,Withdrawal,16987.0,Rejected,329
10070,Female,18,West,Current,2023-08-22,EMI,49504.0,Approved,324
10502,Male,33,West,Savings,2024-11-08,Withdrawal,44884.0,,682
11413,Male,54,North,Savings,2023-01-16,Withdrawal,26651.0,Approved,355
11833,Female,30,West,Current,2023-10-02,Withdrawal,18645.0,Rejected,471
11744,Male,62,East,Current,2023-03-25,Withdrawal,94530.0,Approved,808
10204,Male,29,South,Savings,2024-10-20,Deposit,41584.0,Rejected,752
11261,Male,31,East,Savings,2024-08-12,Loan,60151.0,Rejected,329
13872,Male,37,West,Current,2023-04-24,Withdrawal,8590.0,,613
12765,Male,66,East,Savings,2023-06-04,Deposit,24898.0,Default,819
10388,Male,22,North,Current,2024-10-31,EMI,16921.0,Default,524
10843,Male,22,West,Savings,2023-12-15,EMI,92814.0,,775
11644,Female,32,West,Current,2023-11-21,EMI,50421.0,Approved,543
12670,Male,42,North,Savings,2023-04-22,Loan,42787.0,Default,402
12245,Female,27,South,Savings,2024-10-09,Withdrawal,75861.0,Approved,345
14125,Female,27,West,Savings,2023-04-21,EMI,85076.0,Default,497
12795,Female,49,East,Savings,2023-02-17,Withdrawal,88821.0,Rejected,347
10222,Male,50,South,Current,2024-06-15,EMI,36402.0,Rejected,599
13904,Male,66,West,Savings,2023-11-26,Loan,85833.0,Default,544
14356,Male,58,,Current,2024-07-28,Deposit,38043.0,Approved,846
12343,Male,56,North,Savings,2024-08-20,Deposit,4468.0,Default,614
14537,Female,38,North,Savings,2023-08-15,Deposit,,Approved,447
11551,Male,64,West,Current,2023-10-10,Withdrawal,80439.0,Rejected,541
13124,Male,18,East,Savings,2023-03-08,EMI,96933.0,Default,732
12092,Female,54,South,Current,2023-08-22,EMI,88181.0,Rejected,819
12955,Female,61,South,Current,2023-10-12,EMI,51250.0,Rejected,666
14673,Male,60,West,Savings,2023-05-19,EMI,54077.0,Rejected,446
10178,Male,67,South,Savings,2023-11-08,Loan,44441.0,Default,621
14140,Female,50,East,Savings,2024-03-26,EMI,68696.0,Rejected,487
14316,Male,31,North,Current,2024-01-19,Withdrawal,63612.0,Rejected,867
14406,Male,60,North,Savings,2024-10-31,EMI,,Rejected,899
10706,Male,38,West,Savings,2023-04-19,Loan,56505.0,Approved,897
12860,Male,21,West,Savings,2024-03-23,Deposit,99525.0,Approved,620
12373,Female,33,East,Current,2023-07-21,Deposit,48838.0,Approved,855
13373,Female,64,East,Current,2024-12-20,Deposit,7406.0,Rejected,453
11984,Male,20,West,Savings,2023-09-01,Withdrawal,33194.0,Rejected,378
10656,Male,21,East,Savings,2024-10-31,EMI,6587.0,,812
10655,Female,59,North,Savings,2024-12-11,Loan,44426.0,,814
12978,Male,45,North,Savings,2024-06-19,Loan,85482.0,Default,335
13085,Female,65,North,Current,2024-09-05,Withdrawal,9556.0,Rejected,686
13200,Female,44,West,Current,2023-07-21,EMI,91179.0,Rejected,405
12158,Male,52,West,Savings,2024-10-06,Loan,64073.0,Rejected,401
12299,Male,27,North,Current,2023-03-15,Deposit,52171.0,Rejected,784
11533,Female,22,North,Savings,2023-06-21,EMI,,Default,343
10654,Male,41,South,Current,2023-12-05,Deposit,34756.0,Default,386
13098,Male,42,North,Current,2024-07-17,Deposit,17318.0,Rejected,568
14484,Female,31,East,Savings,2024-07-22,Withdrawal,73378.0,Default,514
12804,Female,40,East,Savings,2023-02-11,Loan,93688.0,Rejected,390
13159,Female,38,West,Current,2024-07-26,Withdrawal,86058.0,Approved,829
12808,Male,64,East,Savings,2023-05-22,EMI,96789.0,Default,782
11469,Female,28,West,Current,2024-07-10,Loan,25325.0,Rejected,327
13847,Female,41,North,Current,2023-04-08,EMI,14138.0,Default,361
10220,Male,30,North,Current,2023-07-08,EMI,43011.0,Default,698
13001,Female,32,North,Savings,2023-08-05,Deposit,69071.0,Default,843
10504,Female,51,South,Current,2024-06-23,Withdrawal,46819.0,Approved,520
10583,Female,67,East,Savings,2023-07-17,Loan,15332.0,Approved,878
13571,Male,19,West,Savings,2023-05-14,Deposit,7180.0,Rejected,531
13856,Male,67,South,Current,2023-01-19,Deposit,40266.0,Rejected,334
10044,Female,47,West,Savings,2024-11-24,Withdrawal,10825.0,Approved,322
10211,Male,50,West,Current,2024-10-03,EMI,91185.0,Rejected,405
12168,Male,57,West,Current,2023-12-11,EMI,13155.0,Default,601
10355,Female,30,,Current,2024-07-21,Withdrawal,63054.0,Approved,464
11097,Female,20,West,Current,2023-08-04,EMI,88493.0,Default,752
11420,Male,54,West,Savings,2023-09-26,EMI,51700.0,Approved,639
10953,Male,62,,Current,2023-04-06,Deposit,22432.0,Default,820
10684,Female,68,South,Savings,2024-12-18,Withdrawal,69273.0,Default,799
10368,Female,62,West,Savings,2024-04-27,Loan,81635.0,Rejected,841
14784,Female,19,North,Savings,2023-07-11,EMI,79966.0,,723
13962,Female,19,East,Current,2024-12-31,Deposit,60317.0,Approved,839
11700,Female,51,West,Current,2023-09-21,Withdrawal,76324.0,Approved,517
10136,Male,53,South,Savings,2024-01-01,Loan,77593.0,Approved,380
13722,Male,63,South,Savings,2024-08-15,Deposit,64853.0,Default,863
10048,Male,36,South,Current,2024-02-24,Withdrawal,84114.0,Rejected,482
12504,Female,28,East,Current,2024-08-26,Withdrawal,53233.0,Approved,547
11336,Female,61,East,Current,2024-09-23,EMI,73480.0,Approved,785
14542,Female,42,East,Current,2024-06-26,Deposit,35161.0,Rejected,393
11894,Male,38,East,Current,2023-01-14,Deposit,37189.0,Default,844
13594,Male,49,South,Current,2024-03-16,Withdrawal,5137.0,Rejected,721
11814,Male,62,South,Savings,2024-12-04,Loan,80882.0,Approved,624
12115,Male,65,West,Current,2023-09-14,Loan,67297.0,Approved,795
10062,Male,18,South,Current,2024-09-26,EMI,33481.0,Default,588
12793,Male,21,East,Current,2024-06-02,EMI,2265.0,Approved,710
13408,Female,27,South,Current,2024-12-22,Withdrawal,17088.0,Approved,581
10096,Female,33,North,Savings,2024-08-18,Deposit,86537.0,Rejected,750
10882,Female,22,North,Savings,2023-11-03,EMI,73076.0,Approved,749
10479,Male,21,,Savings,2023-06-02,Loan,31083.0,Rejected,874
11898,Male,39,North,Savings,2024-04-10,Withdrawal,28284.0,Default,880
12729,Male,36,West,Savings,2023-01-20,Withdrawal,89598.0,Approved,759
11780,Female,20,South,Savings,2023-10-12,Loan,41849.0,Rejected,615
13584,Female,24,East,Savings,2023-10-21,Loan,92164.0,Rejected,856
10712,Female,27,East,Savings,2024-06-16,Loan,,Approved,335
12663,Female,42,South,Savings,2024-07-18,Deposit,29842.0,Rejected,635
12183,Male,32,East,Current,2023-02-16,Loan,26259.0,Default,304
12973,Male,48,North,Savings,2024-10-18,Withdrawal,95138.0,Approved,687
13308,Male,64,West,Current,2023-04-12,Loan,,Rejected,376
10323,Female,53,North,Savings,2024-08-14,EMI,53838.0,Default,848
13842,Male,41,,Savings,2023-11-08,EMI,99960.0,Rejected,376
11438,Male,30,North,Savings,2023-04-28,Loan,,Default,818
12358,Male,34,South,Current,2023-02-20,Loan,15923.0,Approved,475
11633,Female,67,West,Current,2023-12-29,Deposit,62396.0,Approved,650
13606,Male,41,North,Savings,2023-04-16,EMI,57414.0,Default,792
13095,Male,62,South,Savings,2023-10-19,Loan,43996.0,Rejected,864
11768,Male,51,West,Current,2024-12-01,Deposit,71124.0,Rejected,332
13152,Female,65,East,Current,2023-07-18,EMI,26168.0,Approved,368
14141,Female,35,East,Current,2023-02-25,Withdrawal,17236.0,Default,346
10880,Male,45,North,Savings,2023-10-28,Loan,14351.0,Rejected,399
10292,Male,60,West,Current,2023-06-03,Deposit,46487.0,Rejected,388
11542,Male,24,West,Current,2024-10-25,EMI,15227.0,Approved,893
14495,Female,55,West,Current,2024-09-17,EMI,78313.0,Approved,819
10534,Male,38,North,Savings,2023-03-24,Deposit,98393.0,Default,326
11703,Male,30,South,Savings,2024-02-28,Deposit,85270.0,Approved,885
13997,Female,57,North,Current,2024-02-14,Withdrawal,17942.0,Rejected,599
11861,Female,26,South,Current,2024-03-15,Withdrawal,73868.0,,683
11621,Male,37,West,Savings,2024-03-30,EMI,47809.0,Default,606
11836,Female,46,South,Savings,2024-12-26,Deposit,51734.0,Default,709
10658,Male,51,South,Savings,2023-07-26,Deposit,82339.0,Rejected,777
12703,Female,52,South,Current,2023-12-27,Loan,97123.0,Rejected,596
