Customer_ID,Gender,Age,Region,Account_Type,Transaction_Date,Transaction_Type,Amount,Loan_Status,Credit_Score,year,month,day,age_group,amount_levl,Txn_Flow,Region_Encoded
10374,Female,58,East,Current,2023-10-21,EMI,90299.0,Rejected,762,2023,10,21,middle_age,high,Debit,1
14114,Female,41,South,Savings,2023-11-14,Loan,90782.0,Rejected,405,2023,11,14,middle_age,high,Credit,3
12727,Female,39,North,Current,2024-06-20,Loan,8444.0,Rejected,652,2024,6,20,adult,low,Credit,2
11648,Female,54,West,Current,2024-06-29,EMI,13663.0,Default,803,2024,6,29,middle_age,medium,Debit,4
10995,Female,34,South,Current,2023-10-10,EMI,29869.0,0,822,2023,10,10,adult,medium,Debit,3
11232,Female,20,South,Savings,2024-04-09,Withdrawal,96973.0,Default,885,2024,4,9,young,high,Debit,3
14237,Female,43,East,Savings,2024-09-03,Withdrawal,83511.0,Default,557,2024,9,3,middle_age,high,Debit,1
12116,Female,31,South,Savings,2024-12-24,Deposit,3407.0,Rejected,475,2024,12,24,adult,low,Credit,3
12222,Male,46,North,Savings,2023-03-08,EMI,24070.0,Approved,439,2023,3,8,middle_age,medium,Debit,2
12779,Male,29,North,Current,2024-09-23,Withdrawal,80908.0,Default,621,2024,9,23,adult,high,Debit,2
10811,Male,21,North,Savings,2024-01-02,Withdrawal,24950.0,Approved,685,2024,1,2,young,medium,Debit,2
10671,Male,24,East,Savings,2023-09-10,Deposit,80683.0,Rejected,394,2023,9,10,young,high,Credit,1
11216,Male,46,East,Savings,2023-03-21,Deposit,31036.0,Approved,303,2023,3,21,middle_age,medium,Credit,1
10829,Male,25,South,Current,2023-01-24,Withdrawal,28663.0,Default,808,2023,1,24,young,medium,Debit,3
10200,Male,36,East,Current,2023-08-01,Loan,74709.0,Default,829,2023,8,1,adult,high,Credit,1
14883,Female,55,North,Savings,2024-08-22,Deposit,32139.0,Rejected,352,2024,8,22,middle_age,medium,Credit,2
10297,Female,61,West,Current,2023-10-28,Withdrawal,19989.0,0,371,2023,10,28,senior,medium,Debit,4
14178,Male,67,West,Savings,2024-11-22,Loan,61428.0,Default,453,2024,11,22,senior,high,Credit,4
10912,Male,58,North,Current,2024-01-18,Loan,87541.0,Approved,720,2024,1,18,middle_age,high,Credit,2
13795,Male,49,West,Savings,2023-10-29,EMI,77572.0,Approved,395,2023,10,29,middle_age,high,Debit,4
12345,Male,43,East,Current,2024-12-30,Loan,21405.0,Approved,796,2024,12,30,middle_age,medium,Credit,1
11853,Female,27,East,Current,2023-03-28,EMI,83392.0,Approved,353,2023,3,28,adult,high,Debit,1
11492,Male,42,West,Savings,2024-07-15,Withdrawal,97185.0,Default,320,2024,7,15,middle_age,high,Debit,4
12348,Female,32,North,Current,2023-04-17,Deposit,67083.0,Approved,334,2023,4,17,adult,high,Credit,2
10562,Male,20,East,Current,2023-09-11,Loan,28014.0,Default,330,2023,9,11,young,medium,Credit,1
10502,Male,33,West,Savings,2024-11-08,Withdrawal,44884.0,0,682,2024,11,8,adult,medium,Debit,4
10486,Female,42,North,Current,2024-07-07,EMI,36777.0,0,698,2024,7,7,middle_age,medium,Debit,2
13028,Male,30,South,Savings,2023-09-30,EMI,88986.0,Approved,897,2023,9,30,adult,high,Debit,3
10916,Female,37,West,Savings,2023-08-05,Loan,89705.0,Rejected,494,2023,8,5,adult,high,Credit,4
14261,Male,49,West,Current,2024-05-07,EMI,66824.0,Approved,543,2024,5,7,middle_age,high,Debit,4
11245,Male,49,West,Current,2023-12-06,Loan,65091.0,Approved,641,2023,12,6,middle_age,high,Credit,4
11731,Female,55,West,Current,2023-02-15,Loan,14901.0,Default,450,2023,2,15,middle_age,medium,Credit,4
14871,Female,47,North,Savings,2024-07-15,EMI,58450.0,Default,765,2024,7,15,middle_age,high,Debit,2
14757,Female,21,West,Savings,2024-01-02,Loan,0.0,Approved,715,2024,1,2,young,low,Credit,4
11993,Male,43,West,Savings,2023-06-03,Withdrawal,60327.0,Rejected,895,2023,6,3,middle_age,high,Debit,4
10229,Male,42,West,Current,2024-10-04,Loan,53616.0,0,604,2024,10,4,middle_age,high,Credit,4
14547,Female,69,East,Savings,2023-03-22,Loan,57714.0,Approved,313,2023,3,22,senior,high,Credit,1
11504,Male,40,North,Current,2024-09-05,Deposit,69769.0,Approved,672,2024,9,5,adult,high,Credit,2
10839,Female,50,South,Savings,2023-01-31,Withdrawal,93635.0,Approved,845,2023,1,31,middle_age,high,Debit,3
13226,Female,62,North,Savings,2023-07-21,EMI,91016.0,Rejected,327,2023,7,21,senior,high,Debit,2
11243,Male,46,North,Current,2023-08-10,Withdrawal,43680.0,Rejected,530,2023,8,10,middle_age,medium,Debit,2
11943,Female,52,South,Savings,2023-07-17,EMI,44026.0,Approved,425,2023,7,17,middle_age,medium,Debit,3
10249,Male,31,West,Current,2023-04-16,Loan,13626.0,Rejected,304,2023,4,16,adult,medium,Credit,4
11878,Female,44,West,Current,2023-12-31,Withdrawal,71871.0,Default,700,2023,12,31,middle_age,high,Debit,4
10894,Male,51,East,Savings,2024-05-26,Deposit,62068.0,Approved,310,2024,5,26,middle_age,high,Credit,1
14561,Male,19,North,Savings,2023-03-20,Loan,80919.0,Approved,717,2023,3,20,young,high,Credit,2
12652,Male,63,South,Savings,2023-07-16,Withdrawal,30698.0,Rejected,881,2023,7,16,senior,medium,Debit,3
13636,Female,69,East,Savings,2023-06-26,EMI,77369.0,Approved,414,2023,6,26,senior,high,Debit,1
11048,Male,56,South,Current,2024-03-01,Withdrawal,56305.0,Default,431,2024,3,1,middle_age,high,Debit,3
14969,Male,38,West,Savings,2024-12-30,EMI,24536.0,Approved,620,2024,12,30,adult,medium,Debit,4
14212,Female,35,East,Current,2023-10-14,Deposit,0.0,Default,797,2023,10,14,adult,low,Credit,1
10600,Female,58,South,Savings,2024-04-12,Deposit,60701.0,Approved,741,2024,4,12,middle_age,high,Credit,3
12571,Female,46,East,Current,2024-06-16,EMI,38269.0,Approved,836,2024,6,16,middle_age,medium,Debit,1
11201,Male,50,South,Current,2023-09-27,Withdrawal,81977.0,Approved,855,2023,9,27,middle_age,high,Debit,3
14036,Male,20,South,Current,2023-04-27,Withdrawal,34336.0,Rejected,841,2023,4,27,young,medium,Debit,3
14321,Male,50,South,Savings,2024-07-15,EMI,73604.0,0,559,2024,7,15,middle_age,high,Debit,3
12601,Female,62,West,Current,2024-01-17,Withdrawal,0.0,Default,725,2024,1,17,senior,low,Debit,4
13132,Male,45,West,Savings,2023-02-18,Deposit,41324.0,Default,479,2023,2,18,middle_age,medium,Credit,4
11118,Male,49,South,Current,2024-07-05,Withdrawal,27866.0,Rejected,405,2024,7,5,middle_age,medium,Debit,3
10089,Female,30,South,Savings,2023-01-09,Loan,51535.0,Approved,767,2023,1,9,adult,high,Credit,3
10334,Male,29,North,Savings,2023-09-18,EMI,1154.0,Rejected,636,2023,9,18,adult,low,Debit,2
14705,Male,24,East,Current,2024-05-27,Withdrawal,4856.0,Rejected,443,2024,5,27,young,low,Debit,1
13816,Female,32,South,Savings,2023-02-14,Withdrawal,0.0,Rejected,660,2023,2,14,adult,low,Debit,3
12516,Female,19,West,Current,2024-02-29,Withdrawal,22483.0,Rejected,591,2024,2,29,young,medium,Debit,4
11906,Female,66,East,Current,2024-05-29,Loan,83176.0,Rejected,603,2024,5,29,senior,high,Credit,1
13415,Male,40,South,Current,2024-08-08,EMI,57492.0,Approved,469,2024,8,8,adult,high,Debit,3
12078,Male,47,South,Current,2023-09-30,Loan,46015.0,Rejected,386,2023,9,30,middle_age,medium,Credit,3
14242,Male,57,West,Savings,2023-02-09,EMI,8661.0,Approved,790,2023,2,9,middle_age,low,Debit,4
13354,Male,61,West,Savings,2023-06-29,Deposit,19642.0,Approved,386,2023,6,29,senior,medium,Credit,4
13054,Female,65,North,Savings,2024-03-22,Withdrawal,38260.0,Default,671,2024,3,22,senior,medium,Debit,2
10145,Female,63,North,Savings,2024-07-21,Loan,17623.0,Default,736,2024,7,21,senior,medium,Credit,2
10316,Female,34,North,Current,2023-05-09,Loan,62816.0,Approved,847,2023,5,9,adult,high,Credit,2
12908,Male,43,West,Current,2024-10-07,Withdrawal,25110.0,Rejected,588,2024,10,7,middle_age,medium,Debit,4
12856,Male,61,North,Savings,2024-09-16,EMI,93301.0,Default,402,2024,9,16,senior,high,Debit,2
12349,Female,25,West,Savings,2024-01-25,Withdrawal,86443.0,Default,418,2024,1,25,young,high,Debit,4
12260,Male,22,North,Current,2023-01-07,Withdrawal,45133.0,Rejected,890,2023,1,7,young,medium,Debit,2
14411,Female,33,East,Current,2024-04-23,EMI,17938.0,Rejected,598,2024,4,23,adult,medium,Debit,1
13789,Female,60,South,Savings,2023-10-21,EMI,65398.0,Rejected,830,2023,10,21,middle_age,high,Debit,3
12108,Male,34,East,Current,2024-08-13,EMI,6591.0,Approved,515,2024,8,13,adult,low,Debit,1
14658,Female,25,West,Savings,2023-07-09,Withdrawal,35734.0,Rejected,856,2023,7,9,young,medium,Debit,4
13428,Male,28,South,Savings,2023-03-28,EMI,57153.0,Rejected,845,2023,3,28,adult,high,Debit,3
11544,Male,18,North,Savings,2024-10-10,Loan,75904.0,Default,676,2024,10,10,young,high,Credit,2
14394,Female,40,South,Current,2024-07-26,EMI,52929.0,Default,845,2024,7,26,adult,high,Debit,3
11413,Male,54,North,Savings,2023-01-16,Withdrawal,26651.0,Approved,355,2023,1,16,middle_age,medium,Debit,2
10678,Female,39,East,Current,2023-01-08,Deposit,62531.0,Rejected,533,2023,1,8,adult,high,Credit,1
13908,Male,19,East,Savings,2023-11-04,Deposit,96169.0,0,885,2023,11,4,young,high,Credit,1
14383,Male,56,North,Savings,2024-03-13,EMI,13466.0,Default,457,2024,3,13,middle_age,medium,Debit,2
12112,Male,34,East,Savings,2024-07-27,Loan,30055.0,Rejected,381,2024,7,27,adult,medium,Credit,1
14188,Female,66,West,Savings,2024-11-11,Withdrawal,3057.0,Approved,517,2024,11,11,senior,low,Debit,4
10101,Male,59,0,Savings,2023-10-27,Deposit,25082.0,Default,437,2023,10,27,middle_age,medium,Credit,0
12988,Male,59,West,Savings,2023-08-23,Deposit,68741.0,Approved,850,2023,8,23,middle_age,high,Credit,4
14450,Male,62,North,Savings,2024-02-18,Loan,11149.0,Rejected,445,2024,2,18,senior,medium,Credit,2
11174,Male,34,West,Current,2024-02-08,Withdrawal,78700.0,Approved,411,2024,2,8,adult,high,Debit,4
14697,Male,35,East,Savings,2023-04-10,Loan,11988.0,Default,300,2023,4,10,adult,medium,Credit,1
14940,Female,64,East,Savings,2023-05-29,Deposit,89961.0,Default,784,2023,5,29,senior,high,Credit,1
10808,Male,42,West,Savings,2023-06-01,Withdrawal,42541.0,Approved,409,2023,6,1,middle_age,medium,Debit,4
12105,Female,33,North,Current,2023-09-14,Loan,70741.0,Default,619,2023,9,14,adult,high,Credit,2
12529,Female,50,East,Savings,2023-04-29,Loan,28563.0,Approved,379,2023,4,29,middle_age,medium,Credit,1
12985,Female,22,East,Current,2024-05-18,Withdrawal,28770.0,Rejected,568,2024,5,18,young,medium,Debit,1
14517,Female,33,North,Current,2023-10-14,Withdrawal,5902.0,Default,364,2023,10,14,adult,low,Debit,2
12991,Female,56,East,Savings,2024-05-08,Loan,53633.0,Default,473,2024,5,8,middle_age,high,Credit,1
12664,Male,48,North,Current,2024-02-02,Loan,0.0,Default,303,2024,2,2,middle_age,low,Credit,2
14695,Female,29,East,Current,2023-08-23,Withdrawal,62720.0,Default,779,2023,8,23,adult,high,Debit,1
14341,Female,33,South,Current,2024-11-01,Deposit,3846.0,Default,664,2024,11,1,adult,low,Credit,3
11346,Male,40,East,Savings,2023-02-06,Deposit,62354.0,Approved,588,2023,2,6,adult,high,Credit,1
14590,Male,29,East,Savings,2024-09-26,Loan,20584.0,Default,585,2024,9,26,adult,medium,Credit,1
12992,Female,32,South,Current,2023-10-16,Deposit,20564.0,Default,693,2023,10,16,adult,medium,Credit,3
11733,Male,24,North,Current,2024-02-01,Loan,23597.0,0,357,2024,2,1,young,medium,Credit,2
12060,Male,46,South,Current,2024-01-04,Deposit,99600.0,Approved,734,2024,1,4,middle_age,high,Credit,3
13490,Female,35,West,Current,2024-02-03,Withdrawal,52761.0,Default,806,2024,2,3,adult,high,Debit,4
11845,Female,65,South,Savings,2024-07-23,EMI,0.0,Rejected,823,2024,7,23,senior,low,Debit,3
14251,Male,69,North,Current,2024-12-24,EMI,54000.0,Approved,873,2024,12,24,senior,high,Debit,2
11392,Female,47,East,Current,2024-10-15,EMI,45544.0,Default,515,2024,10,15,middle_age,medium,Debit,1
12253,Male,34,North,Current,2024-10-10,Loan,51539.0,Rejected,802,2024,10,10,adult,high,Credit,2
11873,Male,50,North,Savings,2024-04-19,Withdrawal,69315.0,Rejected,437,2024,4,19,middle_age,high,Debit,2
14393,Female,24,West,Savings,2023-08-05,EMI,0.0,Approved,755,2023,8,5,young,low,Debit,4
14946,Female,45,West,Savings,2023-07-01,Loan,17067.0,Rejected,386,2023,7,1,middle_age,medium,Credit,4
11221,Male,66,East,Current,2023-08-08,Deposit,85795.0,Rejected,859,2023,8,8,senior,high,Credit,1
12963,Female,46,West,Current,2024-05-30,Deposit,93506.0,Default,591,2024,5,30,middle_age,high,Credit,4
11428,Male,63,South,Current,2023-05-29,Loan,19447.0,Approved,358,2023,5,29,senior,medium,Credit,3
13784,Female,24,North,Savings,2023-02-11,EMI,85366.0,Rejected,656,2023,2,11,young,high,Debit,2
12674,Male,61,North,Current,2023-12-16,Withdrawal,98284.0,Approved,817,2023,12,16,senior,high,Debit,2
12690,Female,64,West,Current,2024-11-25,Loan,63740.0,Approved,514,2024,11,25,senior,high,Credit,4
13076,Female,26,North,Savings,2024-11-26,EMI,76998.0,Approved,833,2024,11,26,adult,high,Debit,2
10298,Male,64,East,Current,2024-07-06,Deposit,33726.0,Rejected,698,2024,7,6,senior,medium,Credit,1
13829,Male,40,North,Savings,2023-11-02,Deposit,80018.0,0,329,2023,11,2,adult,high,Credit,2
11834,Male,49,East,Current,2024-08-10,Deposit,72859.0,Approved,741,2024,8,10,middle_age,high,Credit,1
11963,Female,64,East,Savings,2023-01-15,Withdrawal,0.0,Rejected,671,2023,1,15,senior,low,Debit,1
11076,Male,21,East,Current,2024-10-09,EMI,98065.0,Default,789,2024,10,9,young,high,Debit,1
10309,Female,31,South,Savings,2023-09-20,Deposit,12055.0,Rejected,635,2023,9,20,adult,medium,Credit,3
10231,Female,26,North,Savings,2024-04-03,Loan,62083.0,Rejected,632,2024,4,3,adult,high,Credit,2
13706,Male,57,South,Current,2023-05-25,Deposit,97875.0,Rejected,529,2023,5,25,middle_age,high,Credit,3
14777,Female,34,South,Savings,2023-09-16,Loan,77803.0,Rejected,475,2023,9,16,adult,high,Credit,3
12324,Female,35,South,Savings,2024-03-03,Withdrawal,72296.0,Approved,824,2024,3,3,adult,high,Debit,3
11537,Male,58,South,Savings,2024-12-02,Deposit,11000.0,Rejected,454,2024,12,2,middle_age,medium,Credit,3
11452,Male,44,West,Savings,2023-10-15,EMI,1969.0,Default,417,2023,10,15,middle_age,low,Debit,4
12861,Male,60,North,Current,2023-11-16,Withdrawal,40648.0,Rejected,734,2023,11,16,middle_age,medium,Debit,2
14049,Female,52,East,Current,2023-06-25,Withdrawal,50645.0,Approved,821,2023,6,25,middle_age,high,Debit,1
13371,Female,39,East,Current,2023-05-17,Loan,50322.0,Rejected,431,2023,5,17,adult,high,Credit,1
11104,Male,22,South,Savings,2024-05-25,Deposit,70907.0,Rejected,712,2024,5,25,young,high,Credit,3
14770,Male,30,South,Savings,2024-01-26,Withdrawal,25463.0,Approved,820,2024,1,26,adult,medium,Debit,3
12006,Male,18,South,Savings,2023-01-16,Loan,97462.0,Rejected,481,2023,1,16,young,high,Credit,3
14339,Female,48,South,Current,2024-04-26,EMI,6939.0,Rejected,773,2024,4,26,middle_age,low,Debit,3
11761,Female,55,North,Savings,2024-06-19,Deposit,4671.0,Approved,388,2024,6,19,middle_age,low,Credit,2
10427,Male,63,West,Savings,2023-01-30,Withdrawal,88610.0,Approved,546,2023,1,30,senior,high,Debit,4
11273,Male,57,North,Current,2023-02-01,Withdrawal,36854.0,Rejected,556,2023,2,1,middle_age,medium,Debit,2
12139,Female,22,South,Savings,2023-12-29,Deposit,65551.0,0,431,2023,12,29,young,high,Credit,3
11306,Male,69,North,Savings,2024-12-21,EMI,50634.0,Rejected,555,2024,12,21,senior,high,Debit,2
10643,Female,54,0,Savings,2023-08-07,Withdrawal,0.0,Rejected,320,2023,8,7,middle_age,low,Debit,0
11213,Female,30,West,Current,2023-04-27,EMI,70817.0,Default,641,2023,4,27,adult,high,Debit,4
11074,Male,60,South,Savings,2023-08-29,EMI,85257.0,Approved,327,2023,8,29,middle_age,high,Debit,3
11211,Male,51,South,Savings,2023-04-05,Withdrawal,44232.0,Approved,721,2023,4,5,middle_age,medium,Debit,3
10506,Male,30,East,Current,2024-04-14,EMI,83632.0,Default,426,2024,4,14,adult,high,Debit,1
14454,Female,53,South,Current,2023-06-27,Deposit,34623.0,Approved,440,2023,6,27,middle_age,medium,Credit,3
14201,Female,35,North,Savings,2024-07-16,Withdrawal,95356.0,Rejected,769,2024,7,16,adult,high,Debit,2
13485,Female,48,West,Current,2023-09-07,Deposit,31496.0,Default,416,2023,9,7,middle_age,medium,Credit,4
12536,Male,62,West,Current,2024-02-07,Withdrawal,10515.0,Approved,799,2024,2,7,senior,medium,Debit,4
11256,Female,68,East,Current,2023-11-28,EMI,68797.0,Rejected,514,2023,11,28,senior,high,Debit,1
11655,Female,28,South,Current,2024-02-14,Withdrawal,28488.0,Rejected,448,2024,2,14,adult,medium,Debit,3
14674,Female,31,South,Current,2024-02-22,Loan,29534.0,Rejected,789,2024,2,22,adult,medium,Credit,3
10777,Male,60,North,Savings,2024-09-05,Deposit,87665.0,Rejected,597,2024,9,5,middle_age,high,Credit,2
13353,Male,37,West,Savings,2023-03-20,EMI,2511.0,Approved,305,2023,3,20,adult,low,Debit,4
11375,Male,43,South,Current,2024-10-04,Loan,83895.0,Rejected,331,2024,10,4,middle_age,high,Credit,3
11927,Male,68,North,Savings,2023-04-18,Withdrawal,6474.0,Approved,698,2023,4,18,senior,low,Debit,2
10439,Male,55,East,Savings,2023-08-15,Withdrawal,46640.0,Default,699,2023,8,15,middle_age,medium,Debit,1
13619,Male,40,West,Current,2023-05-13,Withdrawal,24268.0,Rejected,416,2023,5,13,adult,medium,Debit,4
11324,Female,25,South,Current,2024-05-09,Loan,37088.0,Default,397,2024,5,9,young,medium,Credit,3
11042,Female,59,East,Current,2023-01-09,EMI,0.0,Default,691,2023,1,9,middle_age,low,Debit,1
10150,Female,47,East,Savings,2023-07-12,Loan,89052.0,Default,696,2023,7,12,middle_age,high,Credit,1
14864,Male,67,South,Current,2024-10-08,Deposit,69146.0,Approved,424,2024,10,8,senior,high,Credit,3
12012,Male,42,West,Current,2024-05-22,Deposit,12503.0,Rejected,310,2024,5,22,middle_age,medium,Credit,4
11804,Female,53,West,Savings,2024-04-15,Loan,48820.0,Rejected,890,2024,4,15,middle_age,medium,Credit,4
12647,Female,48,West,Current,2024-01-11,Withdrawal,36169.0,Rejected,798,2024,1,11,middle_age,medium,Debit,4
14458,Male,62,South,Current,2023-12-29,Loan,64565.0,Rejected,542,2023,12,29,senior,high,Credit,3
13634,Female,63,East,Savings,2023-11-06,Withdrawal,87842.0,Default,454,2023,11,6,senior,high,Debit,1
10554,Female,51,North,Current,2024-09-10,Withdrawal,51344.0,Approved,381,2024,9,10,middle_age,high,Debit,2
13859,Female,57,North,Current,2024-04-08,Deposit,85961.0,Default,791,2024,4,8,middle_age,high,Credit,2
14866,Male,22,East,Current,2023-05-13,Deposit,55407.0,Default,619,2023,5,13,young,high,Credit,1
10013,Male,34,West,Savings,2024-06-13,Loan,72016.0,Default,403,2024,6,13,adult,high,Credit,4
10094,Female,36,0,Current,2023-01-27,Deposit,2674.0,Default,703,2023,1,27,adult,low,Credit,0
13465,Female,59,East,Current,2023-06-20,Loan,92931.0,Rejected,854,2023,6,20,middle_age,high,Credit,1
13227,Male,28,South,Current,2023-04-30,Withdrawal,32051.0,Default,529,2023,4,30,adult,medium,Debit,3
10578,Female,37,East,Savings,2023-05-10,EMI,67629.0,Approved,764,2023,5,10,adult,high,Debit,1
13929,Male,33,West,Savings,2023-12-01,Deposit,61403.0,Rejected,374,2023,12,1,adult,high,Credit,4
13205,Male,43,North,Current,2023-11-14,Loan,40767.0,Rejected,617,2023,11,14,middle_age,medium,Credit,2
12102,Male,55,North,Current,2024-06-13,Withdrawal,71015.0,Rejected,546,2024,6,13,middle_age,high,Debit,2
11045,Female,23,East,Current,2023-11-06,Deposit,82122.0,Rejected,870,2023,11,6,young,high,Credit,1
13486,Male,34,West,Savings,2023-05-27,Deposit,18806.0,Rejected,723,2023,5,27,adult,medium,Credit,4
11746,Female,66,East,Savings,2023-05-14,Withdrawal,13289.0,Rejected,534,2023,5,14,senior,medium,Debit,1
12759,Female,60,North,Current,2024-08-06,Loan,71561.0,Approved,586,2024,8,6,middle_age,high,Credit,2
14689,Male,59,South,Current,2023-09-29,Deposit,78895.0,Default,441,2023,9,29,middle_age,high,Credit,3
12381,Female,20,South,Savings,2024-06-10,Withdrawal,36867.0,Approved,851,2024,6,10,young,medium,Debit,3
14162,Female,40,North,Current,2023-07-03,EMI,10607.0,0,730,2023,7,3,adult,medium,Debit,2
14839,Female,29,East,Current,2024-03-19,EMI,75915.0,Default,824,2024,3,19,adult,high,Debit,1
10417,Male,60,West,Savings,2023-04-25,Withdrawal,14910.0,Approved,484,2023,4,25,middle_age,medium,Debit,4
12697,Female,25,South,Savings,2024-11-14,Loan,79961.0,Approved,343,2024,11,14,young,high,Credit,3
14828,Female,24,West,Current,2024-03-05,Deposit,16930.0,Rejected,328,2024,3,5,young,medium,Credit,4
11225,Male,43,East,Current,2024-12-17,EMI,78807.0,Approved,486,2024,12,17,middle_age,high,Debit,1
13913,Male,61,West,Current,2023-09-02,EMI,26724.0,Approved,700,2023,9,2,senior,medium,Debit,4
10430,Female,66,North,Savings,2023-11-29,Loan,45162.0,Rejected,332,2023,11,29,senior,medium,Credit,2
11771,Male,49,West,Savings,2024-03-25,EMI,77347.0,Default,870,2024,3,25,middle_age,high,Debit,4
12466,Male,19,South,Current,2024-06-26,Deposit,86907.0,Default,641,2024,6,26,young,high,Credit,3
